userId,cropId,rating,timestamp
132,50,1,1469031525
132,53,4,1467005771
132,56,4,1467094778
132,60,2,1470352143
132,61,5,1467002969
132,64,2,1470350841
132,65,4,1470350988
132,66,4,1467092609
132,67,2,1470352155
132,68,2,1470350839
132,70,4,1467006461
132,71,4,1468471176
132,72,4,1467866328
132,73,2,1470350837
132,75,4,1467007881
132,76,1,1467005018
132,79,4,1467009172
132,83,4,1467003359
132,84,2,1470351704
132,85,4,1467002977
132,86,5,1467004735
132,88,4,1470350864
132,95,4,1467006343
132,96,4,1467005428
132,98,2,1475110909
132,99,5,1467008130
132,105,4,1467005498
132,106,4,1470351102
132,107,4,1469152877
132,109,2,1470351096
132,113,5,1467003490
133,1,4,1469031599
133,2,4,1467005598
133,3,4,1467005707
133,4,4,1467007025
133,5,5,1467002981
133,6,4,1467009270
133,7,4,1467006448
133,8,4,1467006816
133,12,2,1467005813
133,14,2,1470351099
133,15,4,1467004973
133,16,4,1467002942
133,18,4,1467693193
133,19,1,1467006042
133,20,4,1467009823
133,21,4,1474815098
133,22,4,1467007108
133,23,4,1467006194
133,24,2,1470350837
133,27,2,1470351801
133,29,4,1467005380
133,30,2,1470351097
133,31,4,1467005729
133,32,2,1470350982
133,33,4,1467005793
133,34,2,1470351095
133,35,2,1467005081
133,36,5,1467004784
133,37,2,1467009601
133,39,4,1467006773
133,41,4,1467006182
133,42,4,1467003514
133,44,2,1470350862
133,45,4,1467007890
133,46,2,1467005858
133,47,4,1467008829
133,48,2,1467006160
133,49,5,1467004029
133,50,2,1470351118
133,51,5,1467003934
133,52,4,1467003357
133,53,4,1467007203
133,54,4,1472582918
133,55,4,1467093364
133,56,4,1475567060
133,57,4,1470355329
133,58,2,1470350976
133,59,2,1470350951
133,62,2,1470350879
133,64,2,1470350876
133,65,4,1469152869
133,66,4,1467006603
133,67,4,1467005394
133,68,4,1467006723
133,69,4,1474700994
133,71,2,1467005824
133,73,4,1467008072
133,74,2,1470355415
133,75,4,1467005242
133,76,2,1470350975
133,77,4,1467005239
133,78,4,1467005492
133,80,2,1470351000
133,81,4,1470968633
133,82,4,1467006150
133,83,4,1473802057
133,85,4,1467004075
133,86,2,1470351001
133,87,2,1470350956
133,89,4,1467005527
133,90,4,1467003134
133,91,2,1470350834
133,92,4,1467005245
133,93,4,1467005287
133,94,5,1467002978
133,95,4,1467004098
133,96,4,1467004067
133,97,5,1467003300
133,99,4,1467092617
133,100,4,1467005258
133,101,4,1467005284
133,102,5,1467003858
133,104,5,1473794542
133,105,4,1467005307
133,107,4,1467005692
133,108,4,1467004100
133,110,2,1470350980
133,111,4,1471104320
133,112,2,1470350814
133,114,5,1467002967
134,1,2,1470350817
134,4,2,1467005360
134,5,4,1467005252
134,6,2,1470350824
134,9,5,1473791601
134,10,4,1467008087
134,12,5,1467005390
134,13,4,1467006262
134,15,2,1467003213
134,16,2,1470350961
134,17,4,1467005226
134,18,4,1467094542
134,19,4,1467006226
134,20,2,1470350791
134,21,2,1470351794
134,23,2,1470350792
134,24,1,1472530513
134,29,2,1470352323
134,31,4,1470350806
134,32,4,1467093079
134,33,4,1467003174
134,38,4,1467004099
134,41,4,1467004794
134,45,5,1467002992
134,46,4,1467006373
134,47,5,1467005463
134,48,4,1467005331
134,50,4,1467005270
134,51,4,1467005493
134,52,2,1470350829
134,53,4,1467005485
134,54,4,1467006393
134,55,2,1470350939
134,59,4,1467006247
134,60,5,1467003155
134,61,2,1469228080
134,63,4,1468470510
134,64,4,1467006577
134,65,2,1470351983
134,69,5,1467691652
134,70,2,1467009198
134,71,4,1467095130
134,72,5,1467004058
134,73,4,1469154890
134,74,2,1467009678
134,76,2,1470350835
134,77,4,1469033593
134,78,4,1467003331
134,79,4,1470350738
134,80,2,1467007232
134,81,4,1475557281
134,82,4,1467007629
134,85,5,1467005373
134,86,2,1470350809
134,88,4,1467005838
134,89,4,1467003299
134,90,4,1467006300
134,91,4,1467006253
134,92,5,1467003268
134,94,4,1467005282
134,96,4,1470350742
134,100,4,1470350803
134,101,2,1467005523
134,102,5,1467003146
134,103,4,1467693406
134,104,4,1467006275
134,105,2,1470350985
134,107,5,1469073222
134,109,4,1467005248
134,110,5,1467692413
134,111,4,1467693415
134,114,5,1467005267
134,115,4,1467007522
135,1,4,1467006583
135,4,5,1467003975
135,6,4,1467005548
135,7,2,1470351003
135,11,4,1467005933
135,12,4,1469073419
135,13,4,1470350872
135,14,2,1467005359
135,15,4,1467005323
135,18,5,1467004082
135,19,4,1467006368
135,20,5,1467003951
135,21,5,1467009669
135,24,2,1467006058
135,25,2,1470350855
135,28,2,1470350851
135,30,2,1467005604
135,31,4,1467003527
135,32,5,1471306371
135,33,2,1470350845
135,34,4,1467007605
135,35,5,1467003152
135,36,4,1475479127
135,37,5,1467003185
135,38,1,1467095936
135,41,5,1467003176
135,44,1,1467005673
135,47,5,1467004094
135,50,4,1467007569
135,51,2,1467005222
135,52,2,1467005342
135,53,2,1470350978
135,57,4,1467005703
135,58,4,1467005747
135,59,4,1467006547
135,60,4,1467865426
135,62,4,1467006376
135,64,2,1470350955
135,65,5,1467003348
135,66,4,1470350987
135,67,2,1470350986
135,68,5,1467092809
135,69,5,1467003336
135,70,4,1467004345
135,72,4,1469031507
135,73,4,1467004172
135,75,4,1467004170
135,78,4,1467004173
135,80,2,1470350866
135,82,4,1467004200
135,83,4,1467003125
135,85,4,1467003364
135,86,4,1470968850
135,88,5,1467005726
135,89,4,1467003698
135,90,4,1467005198
135,91,4,1467004387
135,93,4,1467004221
135,94,5,1467004584
135,95,5,1467004119
135,97,2,1467004435
135,98,4,1467009351
135,99,4,1467004483
135,100,4,1467004574
135,101,5,1467864303
135,102,4,1467007601
135,103,4,1467092846
135,105,4,1467004204
135,106,5,1467004183
135,107,4,1467006409
135,108,5,1467002965
135,110,4,1467004374
135,112,5,1467093107
135,114,5,1467005411
136,2,4,1467004187
136,3,4,1467004158
136,4,5,1473794395
136,6,4,1467003210
136,7,5,1467003145
136,8,4,1467004198
136,9,1,1467004629
136,10,4,1467004653
136,12,4,1469153655
136,13,4,1467005355
136,14,5,1467004005
136,15,5,1467003897
136,17,4,1469032461
136,18,2,1470350858
136,20,2,1470350948
136,21,4,1467004505
136,22,1,1473791535
136,24,2,1470350973
136,26,4,1467004197
136,27,4,1467004315
136,28,2,1470350882
136,29,2,1467004552
136,30,4,1467004122
136,31,4,1467003383
136,32,4,1467004613
136,33,4,1468910117
136,34,4,1467003420
136,36,4,1469031965
136,38,4,1467092472
136,39,2,1470350873
136,42,4,1467004382
136,43,1,1467004544
136,46,4,1467007093
136,47,5,1467004638
136,48,5,1467004161
136,50,4,1467004619
136,51,4,1467004448
136,52,4,1467004582
136,56,4,1473802027
136,57,4,1467003376
136,58,2,1470350788
136,60,4,1470350782
136,61,5,1467005316
136,62,1,1467004530
136,63,5,1467003873
136,65,5,1467003849
136,67,5,1467003292
136,68,4,1467864500
136,69,4,1467004379
136,70,1,1467092453
136,71,4,1467092369
136,72,2,1467004218
136,73,2,1470350802
136,75,4,1467004316
136,78,4,1467002988
136,79,2,1467004578
136,81,5,1467863402
136,82,2,1470350983
136,83,4,1469154665
136,84,5,1467003946
136,85,1,1467092392
136,87,5,1467005764
136,89,4,1467007575
136,90,4,1467007838
136,91,4,1470350830
136,92,4,1468546977
136,93,4,1467009440
136,94,2,1470350793
136,95,4,1467006050
136,96,4,1467007684
136,98,4,1468546294
136,100,2,1474953835
136,101,4,1467005461
136,103,2,1471306876
136,105,4,1467003177
136,106,4,1467094125
136,108,4,1469845528
136,109,4,1467003435
136,112,2,1470351005
136,113,5,1467003149
136,115,2,1470351004
137,2,4,1467006008
137,3,5,1467003921
137,4,2,1467092461
137,6,4,1467003191
137,7,4,1467003769
137,8,2,1467005297
137,9,1,1467003517
137,12,5,1467005656
137,13,4,1467006422
137,14,4,1467692116
137,15,5,1470025110
137,18,5,1467006371
137,19,2,1470350815
137,21,2,1467005244
137,22,4,1469228067
137,27,1,1470355990
137,29,2,1470350818
137,31,4,1467007253
137,32,4,1473791593
137,33,2,1470352041
137,36,4,1473804166
137,38,4,1467092891
137,39,4,1467006430
137,41,4,1467002982
137,43,5,1467004819
137,44,2,1470350977
137,45,5,1467006119
137,46,5,1467094604
137,47,4,1467006189
137,50,2,1470350833
137,52,4,1467005444
137,53,5,1467003913
137,54,4,1469228116
137,55,5,1467691835
137,56,2,1469152845
137,57,5,1472582666
137,58,2,1467005931
137,59,5,1467093091
137,60,4,1467005204
137,61,5,1467862484
137,63,2,1470350745
137,64,4,1467095329
137,65,4,1468548012
137,66,4,1467004133
137,67,5,1467005847
137,68,2,1470350805
137,69,5,1467007293
137,70,4,1474951858
137,71,4,1467008759
137,72,4,1474989255
137,74,5,1467095789
137,75,5,907763065
137,77,5,907763245
137,78,4,907763141
137,79,5,907763018
137,80,5,907762500
137,81,5,907763808
137,82,4,907763847
137,83,3,907762733
137,84,4,907765902
137,85,5,907763245
137,87,5,907763847
137,89,5,907762409
137,90,5,907763101
137,91,2,907762795
137,92,3,907763065
137,93,5,907763324
137,94,4,907763283
137,95,4,907763283
137,96,4,907763141
137,98,5,907763018
137,99,5,907763283
137,101,5,907762409
137,104,5,907763765
137,105,5,907762795
137,106,4,907763283
137,107,5,907762565
137,108,3,907764831
137,109,5,907762501
137,110,5,907763101
137,111,3,907762795
137,113,5,907763141
137,115,5,907762733
138,2,5,907765902
138,4,5,907765600
138,12,4,907764874
138,15,3,907766060
138,17,4,907766060
138,23,4,907765600
138,25,5,907765600
138,26,4,907764507
138,29,4,907766060
138,30,5,907764779
138,34,4,907766022
138,39,4,907764935
138,42,4,907764935
138,48,2,907765142
138,50,2,907762832
138,53,5,907763847
138,54,5,907764507
138,57,5,907765008
138,59,4,907764779
138,61,4,907766060
138,65,5,907765059
138,70,2,907765142
138,81,3,907765059
138,89,4,907765142
138,91,4,907765059
138,93,5,907765978
138,96,5,907762969
138,99,5,907764470
138,101,4,907765059
138,106,5,907765902
138,114,4,907766121
139,1,4,907764507
139,5,5,907764470
139,8,5,907764431
139,15,3,907764544
139,16,3,907765939
139,18,3,907765939
139,19,4,907764779
139,21,5,907765939
139,22,5,907764625
139,23,5,907764544
139,25,5,907764310
139,27,4,907765142
139,29,5,907765939
139,35,3,907764544
139,36,5,907764470
139,37,5,907763018
139,38,5,907764779
139,41,5,907765786
139,42,5,907764723
139,44,4,907764584
139,45,5,907765939
139,46,4,907763018
139,48,3,907764584
139,50,3,907765939
139,51,3,907764723
139,52,5,907765902
139,53,5,907765008
139,54,3,907764431
139,55,5,907764507
139,56,5,907764584
139,58,5,907764470
139,59,4,907764671
139,61,5,907764723
139,62,5,907764874
139,64,2,907765422
139,65,1,907765461
139,67,4,907766121
139,68,5,907766156
139,72,4,907765059
139,73,4,907765059
139,75,5,907766022
139,79,5,907763324
139,80,5,907762565
139,82,4,907764831
139,84,4,907765656
139,87,5,907766022
139,89,4,907763324
139,91,5,907764625
139,92,4,907763283
139,93,3,907762885
139,94,4,907762885
139,95,4,907763018
139,96,3,907765059
139,97,5,907762832
139,98,4,907762832
139,99,4,907762733
139,103,3,907762795
139,104,5,907763065
139,106,4,907762795
139,107,4,907764431
139,108,5,907764723
139,109,5,907762565
139,110,5,907762409
139,112,3,907763245
139,114,3,907762733
140,2,3,907762832
140,3,5,907762565
140,4,5,907762795
140,6,2,907762795
140,9,5,907762969
140,10,1,907761833
140,11,3,907761919
140,14,5,907761833
140,18,5,907765600
140,20,4,907765600
140,21,5,907766060
140,22,4,907765939
140,23,4,907766022
140,24,4,907764507
140,25,5,907764431
140,26,4,907764779
140,27,5,907764389
140,30,5,907764431
140,31,5,907765786
140,32,3,907764389
140,34,4,907764431
140,35,2,907765223
140,36,2,907765363
140,38,1,907765329
140,40,1,907765329
140,42,1,907765422
140,43,1,907765461
140,44,4,907766156
140,47,3,907765278
140,48,1,907765422
140,51,2,907765329
140,52,4,907764671
140,53,3,907765223
140,54,2,907765329
140,55,4,907765978
140,57,5,907764625
140,60,4,907764625
140,64,3,907765223
140,68,3,907764935
140,69,5,907761877
140,70,3,907765902
140,71,4,907766121
140,72,5,907764544
140,73,2,907762001
140,74,5,907761833
140,75,4,907766121
140,76,3,907765191
140,77,3,907765191
140,80,4,907764625
140,81,2,907765363
140,85,3,907765278
140,86,4,907764625
140,87,4,907765978
140,88,4,907765008
140,89,3,907765278
140,95,5,907764584
140,96,4,907765008
140,99,2,907764584
140,100,3,907765422
140,101,1,907765461
140,102,4,907761947
140,103,4,907764584
140,104,3,907765059
140,105,3,907764544
140,107,1,907762089
140,108,3,907764470
140,112,2,907765363
141,1,5,907764671
141,14,4,907766121
141,17,5,907764431
141,19,5,907764431
141,23,4,907764874
141,24,4,907764671
141,28,4,907762409
141,30,4,907764389
141,33,4,907763245
141,39,3,907765600
141,47,3,907765142
141,50,5,907762969
141,54,5,907764831
141,55,4,907765978
141,67,5,961127960
141,68,1,961127638
141,71,5,961128124
141,72,1,961127638
141,74,3,961127638
141,77,2,961128086
141,78,4,961128178
141,82,4,961128239
141,84,2,961128124
141,86,5,961127522
141,89,2,961127724
141,92,2,961128239
141,97,5,961127557
141,100,5,961127724
141,104,2,961127522
141,110,2,961128178
141,111,4,961127522
142,3,4,961128055
142,4,2,961127638
142,6,4,961127834
142,7,5,961127480
142,9,4,961127834
142,10,5,961127896
142,11,2,961127256
142,12,5,961128239
142,14,3,961127834
142,16,4,961127960
142,17,4,961127480
142,19,4,961127638
142,20,1,961128020
142,22,1,961128302
142,24,5,961127761
142,25,4,961127834
142,26,2,961128239
142,27,4,961128178
142,28,5,961127868
142,29,3,961127592
142,31,2,961128124
142,35,2,961127480
142,36,3,961127480
142,37,3,961127690
142,39,4,961127690
142,44,2,961128302
142,45,4,961128269
142,46,4,961127256
142,47,5,961127256
142,48,5,961127522
142,49,3,961127558
142,50,4,961127592
142,51,2,961127790
142,53,2,961127761
142,56,2,961127256
142,57,1,961128302
142,61,5,961128020
142,62,5,961127761
142,63,5,961127761
142,68,2,961127638
142,72,3,961128269
142,75,4,961127690
142,78,4,961127690
142,79,2,961127558
142,80,5,961127761
142,81,5,961127480
142,82,5,961128055
142,83,5,961127407
142,84,4,961128239
142,85,1,961127407
142,87,5,961127407
142,91,3,961127923
142,92,1,961127256
142,95,5,961127834
142,96,4,961128055
142,100,3,961127639
142,102,2.5,1144755845
142,103,4.5,1144756065
142,104,5,1144756267
142,105,2.5,1144755826
142,106,4,1144756061
142,107,3.5,1144755802
142,109,2,1144756058
142,114,1,1144756054
143,2,4,1144756366
143,4,4.5,1144755818
143,7,2.5,1144756299
143,12,1.5,1144756051
143,16,0.5,1144756048
143,24,1.5,1144755842
143,30,4,1144756272
143,31,4.5,1144756044
143,33,4.5,1144756394
143,34,5,1144756037
143,42,0.5,1144756031
143,45,3.5,1144756028
143,49,3.5,1144756398
143,50,4.5,1144756414
143,51,5,1144756328
143,53,5,1144756296
143,56,4,1144755799
143,67,1.5,1144755833
143,68,4,1144756017
143,70,5,1144756384
143,74,3.5,1144756013
143,75,3.5,1144755855
143,80,5,1144755814
143,82,0.5,1144755869
143,90,4,1144756209
143,91,1.5,1144756203
143,98,3,1144755873
143,100,3.5,1144755823
143,102,2.5,1144756199
143,109,1.5,1144756004
143,114,1,1144756192
144,1,0.5,1144756188
144,5,4,1144756184
144,6,0.5,1144756181
144,7,3.5,1144756178
144,8,3.5,1144756175
144,10,4,1144756386
144,11,3.5,1144755999
144,13,0.5,1144756164
144,14,2,1144756161
144,15,4,1144756157
144,16,1,1144756153
144,17,1.5,1144756141
144,18,1.5,1144755852
144,21,4,1144756137
144,22,2,1144755809
144,23,1.5,1144756134
144,24,3,1144756128
144,26,4,1144755992
144,27,4,1144755805
144,29,1.5,1144755795
144,31,4,1144756119
144,32,4,1144756116
144,33,1,1144756112
144,35,4,1144756109
144,36,3.5,1144756106
144,37,0.5,1144756094
144,38,1.5,1144755866
144,39,4.5,1144755863
144,40,3.5,1144756101
144,42,3,1144756087
144,44,5,1144756362
144,45,5,1144756343
144,46,4,1144756281
144,50,5,1144756348
144,51,4,1144756082
144,53,5,1144756336
144,54,3.5,1144756276
144,55,2,1144756332
144,56,4,1144756402
144,57,4.5,1125828814
144,58,3,1125829035
144,60,4.5,1125829229
144,65,4,1125828888
144,66,3.5,1125828860
144,67,5,1125829070
144,68,4,1125828890
144,70,5,1125829154
144,71,4,1125829157
144,72,2.5,1125828818
144,75,4,1125829203
144,76,3.5,1125829207
144,79,5,1125829174
144,80,4.5,1125828831
144,81,4,1125828893
144,82,4.5,1125829194
144,83,4,1125829215
144,84,4.5,1125829161
144,85,5,1125829152
144,87,1.5,1125828900
144,88,2.5,1125828872
144,89,5,1125828865
144,90,4.5,1125829038
144,91,5,1125829088
144,93,4,1125828843
144,94,3.5,1125828850
144,97,4,1125828802
144,98,5,1125829168
144,99,4,1125828876
144,101,4.5,1125828811
144,104,4,1125828806
144,105,3.5,1125829108
144,106,3.5,1125829131
144,108,4,1125829115
144,110,3,1125829042
144,112,5,1125829144
144,113,4.5,1125829233
145,4,5,1125828895
145,6,4,1125829190
145,7,5,1125829218
145,10,4,1125829124
145,18,3,1125828855
145,22,4.5,1125829077
145,38,5,1125829169
145,42,5,1125829184
145,44,4.5,1125829017
145,48,3,1125829047
145,49,5,1125829192
145,50,4.5,1125829007
145,64,5,1125829249
145,65,5,1125829091
145,66,4.5,1125829180
145,67,3,1125828995
145,70,5,1125829225
145,73,5,1125829142
145,77,3.5,1216051639
145,78,2,1216050806
145,79,2.5,1216052245
145,80,5,1216050620
145,81,4,1216051937
145,83,1.5,1216486613
145,93,4,1216050783
145,94,3.5,1216052001
145,96,3.5,1216050872
145,97,4,1216050755
145,111,1.5,1216052048
145,114,3.5,1216487185
146,1,3,1216050910
146,2,5,1216050728
146,3,3,1216050688
146,4,5,1216050426
146,5,3,1217176111
146,6,3.5,1216051901
146,7,2.5,1216050607
146,8,2,1216486577
146,11,1.5,1216050050
146,12,2.5,1216487081
146,13,2,1216487462
146,14,2.5,1216050212
146,15,3,1216050981
146,16,3.5,1216052355
146,18,3,1216050143
146,20,3,1216487383
146,21,3.5,1216052159
146,22,2.5,1216487645
146,23,4,1216052131
146,24,3,1216486917
146,25,2,1216050704
146,27,3.5,1216050633
146,28,5,1216050881
146,29,5,1216050615
146,30,2.5,1217176086
146,31,3.5,1216051628
146,32,2.5,1216487574
146,33,3.5,1216051765
146,34,4.5,1216051684
146,36,3.5,1216050812
146,37,2,1216052066
146,38,4,1216487286
146,40,2,1216051712
146,43,5,1216050874
146,44,2.5,1216487345
146,47,2.5,1216051756
146,48,1.5,1216050040
146,49,2.5,1216052376
146,50,3.5,1216051647
146,51,2.5,1216487259
146,52,3,1216487390
146,53,2.5,1216050185
146,54,3,1216486970
146,56,2,1216486558
146,57,2,1216050841
146,58,3,1216486754
146,59,5,1216487561
146,60,3.5,1216050771
146,61,2,1216050083
146,62,5,1216050948
146,64,4,1216050434
146,65,4,1216486568
146,66,3,1216050558
146,68,3,1216487170
146,69,1,1216052021
146,70,4,1217175852
146,71,4.5,1216050942
146,72,3,1216487450
146,73,1,1216050711
146,74,2.5,1216050152
146,75,1.5,1216050859
146,76,3,1216487130
146,77,1.5,1216487195
146,78,2.5,1217175695
146,80,3.5,1217175825
146,81,3.5,1216051015
146,82,3.5,1216050580
146,83,5,1216050173
146,84,2.5,1216486820
146,85,3,1216050489
146,87,3.5,1216487437
146,88,3,1216050661
146,89,5,1217175635
146,91,3.5,1216051026
146,92,4.5,1216050540
146,93,1,1216487083
146,94,3.5,1217175814
146,95,3,1216051664
146,96,1.5,1216052029
146,98,5,1216051166
146,99,3.5,1216050163
146,100,3,1216050722
146,101,5,1216050467
146,102,5,1217175952
146,104,2.5,1217175803
146,105,5,1217175973
146,106,3.5,1216051752
146,107,3,1216050500
146,108,1.5,1216050627
146,109,2.5,1216050335
146,110,4.5,1216051105
146,111,3,1216486831
146,112,4,1216487292
146,113,5,1216050411
146,114,2,1216050274
147,5,4,1216487206
147,7,2,1216050747
147,8,2.5,1217175562
147,11,0.5,1216052075
147,13,3,1217175793
147,16,3.5,1216486608
147,17,4,1216050419
147,18,2.5,1217176199
147,19,5,1216050266
147,21,3.5,1216487236
147,22,1.5,1216051039
147,24,2,1216052080
147,26,2.5,1216487374
147,29,2,1217176162
147,31,4,1216051779
147,40,5,1216050438
147,46,2.5,1216487036
147,47,4,1216051096
147,49,3,1216487165
147,51,4,1216050749
147,54,2.5,1216051161
147,55,5,1216050506
147,59,4.5,1216051092
147,60,1,1216050246
147,64,2.5,1216052363
147,65,4,1216486888
147,68,3.5,1216051047
147,73,5,1216050780
147,75,4,1216487176
147,80,4,1216487276
147,82,3.5,1216051666
147,86,2.5,1216051984
147,87,4.5,1216050612
147,89,5,1216050831
147,91,4,1216050762
147,92,4.5,1216051143
147,93,3,1216487179
147,95,1,1216051188
147,96,4,1216052121
147,103,2.5,1216050332
147,104,5,1216051618
147,105,2.5,1216051008
147,108,2.5,1216050692
147,111,4,1216051650
147,112,2.5,1217424458
147,113,3.5,1216050821
147,114,4,1216486738
147,115,4.5,1216050758
148,1,4.5,1216050547
148,3,3,1216052146
148,5,2.5,1217175527
148,9,4.5,1216487366
148,11,3,1216487091
148,12,5,1216487357
148,17,5,1216487144
148,20,4,1216050264
148,22,5,1216487413
148,23,3,1216486663
148,24,4,1216487141
148,27,4,1451708754
148,33,4,1451176940
148,37,3.5,1451359418
148,44,5,1451176947
148,53,4,1451359247
148,54,4.5,1451359277
148,56,4.5,1451359280
148,63,4.5,1470457528
148,65,5,1451359348
148,66,4,1451359336
148,67,4,1449594307
148,68,4,1451708492
148,70,4.5,1449594323
148,75,4,1453318174
148,81,3.5,1452916989
148,82,4,1449594346
148,85,5,1475948734
148,89,4.5,1451708722
148,92,4.5,1451708228
148,99,3.5,1451707886
148,105,4,1451708064
148,106,4,1451708831
148,109,5,1451708501
148,110,4,1451713153
148,115,4,1451707852
149,12,3,1451708608
149,14,3,1451708709
149,15,4,1451708035
149,17,3.5,1451708254
149,18,3.5,1451712467
149,19,4,1451708272
149,26,5,1451178637
149,28,4,1451708082
149,31,4.5,1451707972
149,39,4,1451708365
149,42,4.5,1451708125
149,48,4,1451708157
149,53,3,1451706920
149,63,4,1451708301
149,66,4,1451708010
149,70,3,1451178678
149,73,3,1451406848
149,80,3.5,1451706930
149,94,4,1449594073
149,99,4.5,1465526836
149,103,1.5,1465535480
149,105,5,1448760334
149,109,3.5,1453472303
149,112,5,1451407005
149,113,5,1455413632
150,1,4.5,1451368688
150,3,4,1465279438
150,4,4,1470457197
150,9,5,1079098216
150,10,3.5,1079098249
150,14,5,1075307025
150,16,0.5,1075307034
150,17,3,1075307039
150,20,4,1079098211
150,25,0.5,1075307036
150,26,0.5,1075307056
150,30,5,1078570677
150,37,1,1075307064
150,38,5,1079098244
150,39,3.5,1079098188
150,40,4,1075307028
150,41,3,1078570670
150,42,4.5,1078570695
150,47,1,1075307062
150,50,3,1079098254
150,51,5,1079098217
150,52,4.5,1079098263
150,53,4,1076323993
150,54,2.5,1075307060
150,56,1.5,1076324016
150,57,4,1076324042
150,61,4.5,1075307058
150,62,0.5,1076324074
150,68,5,1076324053
150,71,5,1079098242
150,74,5,1076324064
150,75,5,1079098258
150,80,1.5,1075307020
150,84,1,1075307065
150,85,5,1076324068
150,88,4,1075307023
150,91,2,1079098251
150,94,5,1076324056
150,96,3,1076324009
150,97,4,1075307043
150,98,3.5,1079098265
150,99,4.5,1079098267
150,100,1,1076324059
150,101,1,1076324000
150,106,4,1075307052
150,108,4,1078570732
150,110,4.5,1079098253
150,111,5,1078570730
150,113,3,1078570723
151,2,4,1075307050
151,6,4.5,1078570736
151,13,3.5,1078570725
151,15,4.5,1079098304
151,16,4.5,1079098294
151,18,2.5,1079098501
151,19,1,1078570715
151,21,4,1078570718
151,31,2,1078570716
151,36,4.5,1079098301
151,42,4.5,1076324071
151,52,4.5,1079098213
151,53,4.5,1078570740
151,57,4,1078570655
151,66,4,1079098201
151,68,3,1079098192
151,69,4,1079098199
151,70,5,1078570652
151,71,5,1080482377
151,72,5,1079098203
151,75,4.5,1075307030
151,77,4.5,1079098190
151,85,4,1078570675
151,87,5,1078570660
151,88,5,1079098196
151,97,4,1079098289
151,103,2,1078570684
151,104,4,1078570650
151,109,5,1078570661
151,110,5,1079098194
151,111,2,1078570672
151,112,4.5,1078570681
151,113,4.5,1076324022
152,2,4.5,1079098275
152,4,4,1078570666
152,5,4,1075307054
152,7,2.5,1079098205
152,9,5,1078570680
152,10,4,1079098272
152,20,4.5,1079098286
152,23,4,1079098273
152,26,5,1076324027
152,32,5,1079098495
152,33,5,1079098282
152,34,5,1076324012
152,36,5,1079098246
152,37,2.5,1076324031
152,38,5,1079098406
152,42,4,1079098400
152,44,5,1076324157
152,52,3.5,1079098342
152,54,4,843159967
152,55,3,843159644
152,61,5,843159716
152,62,3,843159716
152,63,3,843159967
152,67,3,843159770
152,69,5,843159967
152,70,5,843159967
152,76,5,843159644
152,78,5,843159871
152,80,4,843159770
152,81,2,843159716
152,86,4,843159716
152,87,4,843159871
152,88,4,843159645
152,89,4,843159871
152,94,4,843159770
152,99,5,843159644
152,101,4,843159644
152,104,5,843159770
152,105,3,843159967
152,108,4,945118587
152,115,5,945149894
153,1,5,945150424
153,2,2,945118660
153,3,4,945150571
153,4,5,945150514
153,5,5,945150514
153,8,5,945150037
153,11,2,945118792
153,13,4,945118614
153,14,5,945150175
153,17,2,945150351
153,18,4,945150351
153,19,3,945118543
153,22,5,945150424
153,23,3,945150278
153,25,5,945150473
153,26,5,945150037
153,28,4,945150395
153,29,4,945149894
153,31,3,945149834
153,32,5,945150395
153,36,4,945150395
153,37,5,945150351
153,39,4,945149894
153,40,5,945150011
153,41,5,945150351
153,46,4,974600703
153,47,2,974599486
153,48,2,974597659
153,49,4,974600526
153,52,5,974600461
153,54,4,974597735
153,55,4,974599725
153,56,4,974599773
153,57,5,974600656
153,58,5,974599725
153,59,4,974599725
153,60,4,974599074
153,62,4,974599923
153,63,5,974600461
153,66,4,974597684
153,67,5,974600526
153,70,4,974599834
153,71,4,974600198
153,72,4,974599434
153,73,4,974597627
153,74,5,974600461
153,75,3,974600108
153,76,5,974597659
153,78,5,974600108
153,79,4,974599773
153,80,4,974600108
153,82,3,974600728
153,84,3,974599861
153,88,3,974600572
153,90,4,974600012
153,92,2,974599543
153,93,5,974600600
153,94,5,974600491
153,99,4,974599923
153,102,5,974600198
153,106,5,974600526
153,107,4,974599074
153,109,3,974599434
153,110,3,974600144
153,112,2,974600286
153,115,3,974599773
154,1,4,974599597
154,2,4,974600366
154,3,5,974600526
154,4,4,974600198
154,6,3,974600703
154,9,5,974600656
154,10,5,974600626
154,11,3,974598446
154,12,3,854711770
154,13,5,854711804
154,14,3,854711916
154,18,4,854713177
154,19,4,854711772
154,21,4,854711941
154,23,5,854714394
154,26,5,854714246
154,28,3,854714498
154,29,4,854712006
154,31,4,854714394
154,35,3,854711772
154,36,5,854711958
154,40,3,854711958
154,41,3,854711941
154,42,1,854711771
154,43,3,854711830
154,44,3,854711884
154,48,5,854713313
154,49,3,854711804
154,50,1,854711771
154,51,5,854714367
154,52,4,854714394
154,57,3,854715870
154,58,4,854711862
154,69,5,854713313
154,70,3,854713176
154,72,5,854715905
154,75,4,854714200
154,76,5,854714227
154,77,5,854714471
154,78,5,854714367
154,80,4,854713176
154,81,4,854713245
154,82,3,854714394
154,83,5,854714282
154,84,5,854714201
154,86,3,854713245
154,87,5,854713313
154,90,4,854714201
154,94,3,854714421
154,96,5,854715906
154,97,4,854714498
154,99,1,854713245
154,100,5,854715906
154,103,3,854715869
154,106,4,854714302
154,107,5,854714283
